"folioviv","","conex_inte","ing_cor","energia","comunica","menores"
"3200699301","","2","27109.26","219","290.32","2"
"3200699303","","1","56274.9","693.38","2397.09","1"
"3200699305","","2","36387.22","904.64","2612.9","1"
"3200712902","","1","42529.86","367.5","1780.64","0"
"3200712903","","1","31751.67","1320","2370.96","0"
"3200712904","","2","52485.22","1891.93","1050","2"
"3200712905","","1","58714.56","1350","1500","2"
"3200712906","","1","74701.21","1080.96","1940.32","1"
"3200713802","","1","30512.15","627","600","2"
"3200713803","","1","41290.36","1155","600","2"
"3200713805","","1","33389.2","1452","1350","1"
"3200713806","","1","34736.06","765","1500","1"
"3200732901","","1","81859.06","1781.61","1480.64","2"
"3200732902","","1","38259.12","459","1880.32","2"
"3200732903","","1","276328.68","540","2579.03","2"
"3200732904","","1","73421.59","300","2250","2"
"3200732905","","1","97845","2116.93","2361.29","0"
"3200732906","","1","47853.66","859.3","1437.09","0"
"3200748802","","1","26897.4","673.5","1350","2"
"3200748803","","1","32481.46","2184","1845","0"
"3200748804","","2","89919.78","525","840","0"
"3200748805","","2","11803.27","1806","600","2"
"3200748806","","1","136851.85","412.5","2325","1"
"3200753401","","1","42202.16","1200","750","0"
"3200753402","","2","43387.42","1536.29","2070.96","2"
"3200753403","","1","68906.24","2086.45","2201.61","0"
"3200753405","","1","25849.73","744","1750.64","0"
"3200761001","","1","33956.98","660","745.16","0"
"3200761002","","1","17382.17","1025.8","890.32","4"
"3200761003","","2","41807.21","1590","580.64","0"
"3200761004","","1","20112.82","1687.15","1761.29","1"
"3200761005","","2","36490.67","585.48","1235.8","1"
"3200761006","","1","44422.82","880.64","890.32","1"
"3200774601","","2","34436.03","1905","600","3"
"3200774602","","2","26097.4","2346","600","0"
"3200774603","","2","47473.76","645","705","1"
"3200774604","","1","31415.8","375","2175","0"
"3200774605","","1","75292.58","2025","1545","2"
"3200778701","","1","76868.84","405","1875","1"
"3200778702","","1","67868.84","2025","1200","0"
"3200778703","","2","15393.43","1170","300","0"
"3200778704","","1","104705.46","5550","2100","0"
"3200778706","","1","74258.07","1935","1275","0"
"3200800201","","1","50244.07","411","2400","2"
"3200800202","","2","14651.8","727.64","290.32","0"
"3200800203","","2","37371.57","262.5","290.32","1"
"3200800205","","1","98292.61","3783.87","1650","0"
"3200849502","","2","20788.02","1230.96","580.64","0"
"3200849503","","1","131948.72","2058.87","4418.22","1"
"3200849504","","2","24809.26","1751.61","290.32","0"
"3200849505","","1","41086.95","2161.93","1747.64","0"
"3200849506","","1","61812.87","2641.93","1274.62","1"
"3200856301","","1","119843.67","315","2037.96","0"
"3200856303","","1","65103.63","387","1780.64","0"
"3200856304","","2","42344.6","168","290.32","0"
"3200856305","","1","32035.94","1660.64","1320.96","0"
"3200859901","","1","84264.53","1991.61","4751.61","2"
"3200859902","","1","28858.69","2166.53","1167","0"
"3200859903","","1","40548.88","2281.44","3220.63","0"
"3200859905","","2","20511.91","805.64","1200","0"
"3200859906","","1","33702.65","2171.03","960","0"
"3200890801","","2","38842.59","1035","900","0"
"3200890802","","1","25677.01","1650","2280","3"
"3200890803","","1","37377.04","375","2580","1"
"3200890804","","1","32729.48","2400","2880","0"
"3200890805","","2","29311.46","2595","600","1"
"3200890806","","1","30590.15","2220","1770","0"
"3200893401","","1","41991.76","525","1430.32","2"
"3200893402","","1","67987.1","2071.93","3819.29","1"
"3200893403","","2","33782.55","2279.99","690","4"
"3200893404","","1","28785.34","1810.4","1720.64","0"
"3200893405","","1","68202.25","2311.93","1200","2"
"3200893406","","1","44680.37","240","1641.29","2"
"3200904002","","1","77170.55","1966.93","4394.22","1"
"3200904003","","1","82608.84","1200","2080.64","1"
"3200904005","","2","62606.57","5374.01","591","0"
"3200906003","","2","20389.03","672.82","600","0"
"3200906004","","1","46830.29","891.14","1143","0"
"3200906005","","1","90572.73","1901.61","2634","2"
"3200906006","","1","26258.4","955.64","600","1"
"3200911601","","1","34124.8","2068.5","2652","0"
"3200911604","","1","51961.8","2385","900","0"
"3200911606","","1","40589","2185.5","600","1"
"3200916701","","1","41704.88","2295","3390","1"
"3200916704","","1","92286.82","2100","2100","0"
"3200916705","","1","27639.3","2172","1410","3"
"3200916706","","1","85652.38","2520","2460","1"
"3200927401","","1","75838.23","4538.7","3245.32","0"
"3200927402","","1","44099.33","2186.61","2037.96","1"
"3200927403","","1","83026.51","2991.43","2908.93","1"
"3200927405","","2","16848.05","1095.96","929.03","0"
"3200927406","","1","179788.69","6159.19","4941.18","0"
"3200930001","","2","21620.64","2402.41","600","0"
"3200930002","","1","43958.58","522.58","1175.8","1"
"3200930004","","1","39472.17","2337.09","2881.93","2"
"3200930005","","2","36930.8","521.51","793.54","2"
"3200930006","","1","72117.06","820.45","1880.32","0"
"3200950201","","1","92871.12","1536.29","4043.22","3"
"3200950203","","1","93280.14","2041.93","2591.61","0"
"3200950204","","1","85781.79","3705.72","1620","0"
"3200950205","","1","37838.16","1981.93","2280","0"
"3200951501","","1","71341.55","2113.93","3011.61","0"
"3200951502","","1","58137.26","2046.77","1457.32","0"
"3200951503","","1","70616.23","810.48","2480.32","0"
"3200951504","","1","29214.99","2116.93","1140","0"
"3200951505","","1","33366.35","1796.61","4543.54","2"
"3200951506","","1","25858.89","1976.61","2080.64","0"
"3200959302","","1","209476.95","375","1180.64","1"
"3200959303","","1","61179.15","1391.12","1339.16","0"
"3200959305","","1","102180.22","2177.41","2110.64","3"
"3200959306","","1","54109.48","1836.33","1865.32","1"
"3200964901","","1","33084.12","2034.19","1161.29","1"
"3200964901","","1","19565.19","965.8","1480.64","3"
"3200964902","","1","56455.35","2266.93","762","0"
"3200964903","","1","52803.18","2176.79","6600","1"
"3200964904","","1","73306.43","1536.29","2310.96","0"
"3200964905","","1","56226","3278.22","1216.45","0"
"3200964906","","1","6309.78","2041.93","900","0"
"3200972801","","1","57142.57","1242","2475","5"
"3200972802","","1","36054.07","2236.5","1650","2"
"3200972803","","2","40583.57","105","600","2"
"3200972804","","2","11975.4","75","750","0"
"3200972805","","1","15954.09","2775","1767","0"
"3200972806","","2","15491.79","429","300","4"
"3200977401","","2","25506.19","404.32","580.64","0"
"3200977402","","1","67861.29","2645.08","2941.93","0"
"3200977403","","1","41025.95","2109.33","2430.96","0"
"3200977404","","1","20680.42","382.5","2301.29","0"
"3200977405","","1","26865.34","1475.8","1756.45","3"
"3200977406","","1","16455.7","165","3181.93","0"
"3200978002","","2","26902.16","616.2","290.32","1"
"3200978004","","1","62532.46","1430.8","2331.29","2"
"3200978006","","1","42771.08","337.5","1715.32","1"
"3200982601","","1","24856.74","1080","1440","0"
"3200982602","","1","33208.64","1222.5","1800","2"
"3200982603","","1","61057.35","2310","3960","0"
"3200982604","","1","39959","2214","3060","1"
"3200982605","","1","36305.61","1894.5","2700","0"
"3200982606","","1","38154.08","1365","3390","0"
"3200991601","","1","34844.25","2430","2700","1"
"3200991602","","1","48122.94","1920","1740","2"
"3200991603","","1","32999.99","2625","1050","0"
"3200991604","","1","32188.51","1320","2220","2"
"3200991605","","1","46254.09","4635","2160","0"
"3201015704","","1","51024.56","225","1920","0"
"3201021701","","2","24516.38","1080","810","1"
"3201021702","","2","67220.97","1350","1500","2"
"3201021703","","1","72218.56","225","2025","0"
"3201021704","","1","89863.55","2640","2841","0"
"3201021705","","2","26754.06","292.5","210","0"
"3201026602","","1","51730.32","300","10047","0"
"3201026603","","1","43703.01","310.5","4950","2"
"3201026605","","1","29620.89","2355","1140","0"
"3201026606","","1","81996.14","825","750","0"
"3201030203","","1","113294.17","1316.12","2057.32","0"
"3201030204","","2","18795.39","390","678","0"
"3201031501","","1","33065.19","150","1080","0"
"3201031503","","1","60702.44","1601.61","1470.96","0"
"3201031504","","1","106340.08","7603.06","3440.32","0"
"3201031505","","1","57598.25","480","2037.96","0"
"3201031506","","1","34874.98","440.32","2506.45","0"
"3201037302","","2","16203.43","2191.93","450","0"
"3201037303","","1","52595.36","2472.09","1312.74","1"
"3201037304","","2","11749.99","217.5","290.32","0"
"3201037305","","1","32171.4","2628.58","1167","0"
"3201037306","","2","18341.87","1929.67","58.06","3"
"3201037306","","2","28329.3","950.8","580.64","0"
"3201055901","","1","10027.17","202.5","1130.32","2"
"3201055902","","2","17482.89","800.8","580.64","0"
"3201055904","","1","60450.98","645","1960.64","1"
"3201055906","","1","174280.29","2188.06","9328.06","0"
"3201057703","","1","90885.22","3675","3600","1"
"3201057704","","1","85081.95","180","1227","0"
"3201057705","","1","159361.8","1744.5","1740","2"
"3201077202","","2","57081.25","360","1800","0"
"3201077204","","1","90688.46","309","600","2"
"3201079501","","1","24027.34","2161.93","2020.64","0"
"3201079502","","1","46468.61","2470.16","3301.93","0"
"3201079503","","1","46173.66","2312.66","3301.93","0"
"3201079504","","2","33754.03","4181.12","1161.29","0"
"3201079505","","1","116720.8","3913.54","3882.58","0"
"3201079506","","1","22820","905.8","1180.64","0"
"3201082301","","1","250307.61","9459.67","1200","0"
"3201082302","","1","68351.33","1320.96","2786.12","1"
"3201082303","","1","52500.76","1451.61","1016.12","0"
"3201082304","","2","37027.49","2079.43","1635.48","1"
"3201082306","","1","63100.35","2119.83","1140","2"
"3201091901","","1","18185.86","2086.93","1010.32","0"
"3201091902","","2","81857.35","222","21210.96","0"
"3201091903","","2","26994.34","444","870.96","0"
"3201091904","","1","52518.39","405","1550.32","0"
"3201091905","","1","49757.46","147","1480.64","1"
"3201091906","","2","20480.36","588","900","0"
"3201139801","","1","269098.76","1470","6540","1"
"3201139802","","1","25453.6","300","1500","1"
"3201139803","","1","256162.04","300","12750","0"
"3201139804","","1","64507","222","36177","0"
"3201139805","","1","90547.3","2461.5","1890","1"
"3201139806","","1","75911.03","1887","2946","1"
"3201164401","","1","88224.9","1137.14","5080.64","0"
"3201164402","","1","29652.34","210","2090.32","0"
"3201164403","","1","74347.81","1805.8","1554","0"
"3201164404","","1","37439.37","835.64","1720.64","0"
"3201164405","","1","82288.25","2187.43","2631","2"
"3201164406","","1","65301.3","2086.93","2406.96","3"
"3201198019","","2","9799.94","835.64","290.32","0"
"3201198020","","2","41153.2","775.64","580.64","1"
"3201198021","","1","56059.05","1116.77","1140","1"
"3201198022","","1","30362.12","1534.11","1120.64","0"
"3201198023","","1","48311.86","480","1140","0"
"3201198414","","2","41112.96","1172.03","1161.29","2"
"3201198417","","2","52778.73","345","290.32","3"
"3201198807","","1","50160.4","2194.5","2850","3"
"3201198808","","2","24710.65","454.5","1200","0"
"3201198809","","2","44336.05","996","1350","1"
"3201198810","","2","122052.89","345","1620","0"
"3201198811","","2","36624.57","394.5","900","1"
"3201198812","","1","81378.66","2790","2367","3"
"3201198902","","2","29358.84","2021.61","2361.29","0"
"3201198903","","2","10657.62","575.32","232.25","0"
"3201198904","","2","28374.05","1841.61","1161.29","0"
"3201198906","","1","83235.79","600","1040.32","0"
"3201220214","","2","56542.37","2070.96","750","2"
"3201220215","","2","27014.31","1050.96","290.32","1"
"3201220216","","1","45997.33","2767.25","3725.8","0"
"3201220218","","1","72623.58","1855.64","1777.64","0"
"3201220519","","2","38396.68","1215.96","580.64","2"
"3201220520","","1","81223.21","1911.29","3522.58","0"
"3201220521","","2","21671.24","993.14","290.32","2"
"3201220522","","2","25403.98","157.5","580.64","0"
"3201220524","","2","9762.61","450","290.32","0"
"3201220601","","2","11277.03","636","300","0"
"3201220602","","1","29459","3300","1740","2"
"3201220603","","1","86065.55","2400","2250","2"
"3201220604","","2","13618.01","1050","600","1"
"3201220605","","2","18442.62","900","600","0"
"3201220606","","1","30536.05","2418","1467","0"
"3201220707","","1","51314.72","840","2367","0"
"3201220708","","1","76980.04","2325","1851","2"
"3201220709","","2","16421.99","1314","480","1"
"3201220710","","2","32365.74","1237.5","1800","1"
"3201220711","","2","41078.14","2220","900","3"
"3201220712","","1","24811.46","1875","1110","0"
"3201271301","","2","27492.88","945.96","651","0"
"3201271303","","2","21979.3","1155.96","1495.16","0"
"3201271304","","1","53503.16","2618.7","1285.16","3"
"3201271305","","1","25094.71","1826.61","1140","1"
"3201271306","","1","32141.61","1880.82","1200","0"
"3201271419","","1","32722.51","360","660","1"
"3201271420","","2","21990.84","448.25","600","0"
"3201271421","","2","27359.69","2161.93","1800","0"
"3201271422","","1","25199.09","1693.11","1410","0"
"3201271423","","2","19570.62","945.96","300","3"
"3201271424","","1","25342.95","570","807","0"
"3201271813","","2","41516.05","225","600","0"
"3201271815","","2","30678.66","799.5","300","2"
"3201271816","","1","50498.35","195","600","2"
"3201271818","","1","23308.75","4249.5","1617","1"
"3201271909","","2","223432.57","2176.93","435.48","0"
"3201271911","","2","10000.16","525","654","0"
"3201271912","","1","51802.93","1814.27","1320.96","1"
"3201272001","","2","38347","2164.35","1016.12","0"
"3201272002","","2","25923.91","648.38","145.16","3"
"3201272003","","1","45162.09","345","1424.41","1"
"3201272004","","2","11862.29","2153.85","290.32","0"
"3201272005","","2","7647.76","888.14","1180.16","0"
"3201272006","","1","23673.89","525","145.16","0"
"3201272219","","2","13325.96","1045.16","450","0"
"3201272220","","2","15976.42","300","290.32","0"
"3201272221","","2","20203.83","1137.96","145.16","2"
"3201272222","","2","23514.02","572.41","145.16","3"
"3201272223","","1","8343.16","2263.3","1971.29","1"
"3201272224","","2","32379.74","870.47","1016.12","0"
"3201272607","","2","26395.4","795","600","4"
"3201272608","","1","27777.03","225","1200","1"
"3201272609","","1","86279.45","1080","2250","0"
"3201272610","","1","79152.25","1755","2217","0"
"3201272612","","1","27595.04","1800","900","1"
"3201272713","","2","15618.95","742.5","300","0"
"3201272714","","1","32813.11","2400","1050","0"
"3201272715","","2","8964.85","555","300","1"
"3201272716","","1","19922.06","1125","1497","2"
"3201272718","","1","29286.88","1425","1350","2"
"3201278215","","2","15705.33","105","145.16","0"
"3201278216","","1","139676.73","476.66","2586","0"
"3201278217","","2","9450.72","580.64","600","0"
"3201278218","","1","29430.82","900","1200","0"
"3201278519","","2","11902.9","1815.43","580.64","0"
"3201278521","","2","19731.81","2142.58","290.32","0"
"3201278522","","2","27955.89","775.64","290.32","2"
"3201278523","","1","22563.09","1758.14","1180.64","0"
"3201278602","","2","10711.47","945","600","0"
"3201278603","","1","138290.15","7170","4467","0"
"3201278604","","2","27122.23","240","300","1"
"3201278605","","1","61662.28","450","3750","0"
"3201278606","","1","48127.82","532.5","3000","0"
"3201278707","","2","83063.16","75","1380","1"
"3201278708","","1","64858.96","2310","2400","0"
"3201278709","","1","76058.73","3225","2490","0"
"3201278711","","2","34807.31","2145","300","2"
"3201278712","","1","24196.7","375","1440","0"
"3201300301","","1","78053.68","2941.93","2331.29","0"
"3201300305","","1","25624.54","5545.16","3300","0"
